blockNumber,logIndex,quoteIn,baseIn,quoteOut,baseOut,totalSupply,quoteReserve,baseReserve
18257622,135,0,0.003609630666112128,6.032732,0,89485.834540732502,6415178.532992,3826.952129182215281746
18257630,245,0,0.003313956827237333,5.538566,0,89485.834540732502,6415172.994426,3826.955443139042519079
18257640,205,0,0.00328884857454084,5.496593,0,89485.834540732502,6415167.497833,3826.958731987617059919
18257644,110,0,0.003214633124011756,5.372549,0,89485.834540732502,6415162.125284,3826.961946620741071675
18257647,119,0,0.003001446892108266,5.016247,0,89485.834540732502,6415157.109037,3826.964948067633179941
18257655,189,0,0.026663041881223404,44.560971,0,89485.834540732502,6415112.548066,3826.991611109514403345
18257671,123,0,0.05683324292929039,94.981262,0,89485.834540732502,6415017.566804,3827.048444352443693735
18257674,106,1000,0,0,0.594694301157116815,89485.834540732502,6416017.566804,3826.45375005128657692
18257698,121,0,0.060976313625977679,101.933866,0,89485.834540732502,6415915.632938,3826.514726364912554599
18257732,220,0,0.01153303133369686,19.279358,0,89485.834540732502,6415896.35358,3826.526259396246251459
18257738,411,0,0.016366076526037594,27.358389,0,89485.834540732502,6415868.995191,3826.542625472772289053
18257760,55,0,0.01,16.716407,0,89485.834540732502,6415852.278784,3826.552625472772289053
18257765,379,440.279443,0,0,0.261786464883016378,89485.834540732502,6416292.558227,3826.290839007889272675
18257808,145,1140,0,0,0.677667886645506763,89485.834540732502,6417432.558227,3825.613171121243765912
18257823,91,0,0.01753103049896196,29.319791,0,89485.834540732502,6417403.238436,3825.630702151742727872
18257869,230,0,0.063577839572956982,106.115286,0,89485.834540732502,6417297.12315,3825.694279991315684854
18257872,193,0,0.023652111497115901,39.555263,0,89485.834540732502,6417257.567887,3825.717932102812800755
18257878,313,0,1.499977111467154956,2507.532563,0,89485.834540732502,6414750.035324,3827.217909214279955711
18257898,355,20,0,0,0.011896720444115099,89485.834540732502,6414770.035324,3827.206012493835840612
18257909,138,0,0.0033,5.514523,0,89485.834540732502,6414764.520801,3827.209312493835840612
18257946,448,3943.089638,0,0,2.344051939420807234,89485.834540732502,6418707.610439,3824.865260554415033378
18257946,456,0,2.117034344485398997,3540.095047,0,89485.834540732502,6415167.515392,3826.982294898900432375
18257949,393,0,1.671381885759728896,2792.115217,0,89485.834540732502,6412375.400175,3828.653676784660161271
18257951,253,0,1.928257791455462416,3218.215277,0,89485.834540732502,6409157.184898,3830.581934576115623687
18257951,402,0,0.318470723236546965,531.208287,0,89485.834540732502,6408625.976611,3830.900405299352170652
18257953,286,0,0.005,8.339282,0,89485.834540732502,6408617.637329,3830.905405299352170652
18257972,32,2000,0,0,1.191590726489500315,89485.834540732502,6410617.637329,3829.713814572862670337
18257976,290,2000,0,0,1.190848561887812166,89485.834540732502,6412617.637329,3828.522966010974858171
18258000,132,586.337919,0,0,0.348979135337876435,89485.834540732502,6413203.975248,3828.173986875636981736
18258025,218,0,0.00297375,4.966868,0,89485.834540732502,6413199.00838,3828.176960625636981736
18258045,137,0,0.11972602534207829,199.964496,0,89485.834540732502,6412999.043884,3828.296686650979060026
18258108,298,0,0.007243922758179494,12.098282,0,89485.834540732502,6412986.945602,3828.30393057373723952
18258146,263,0,0.1,167.008199,0,89485.834540732502,6412819.937403,3828.40393057373723952
18258146,401,0,0.022344795,37.316447,0,89485.834540732502,6412782.620956,3828.42627536873723952
18258180,168,0,0.001102346338605044,1.840938,0,89485.834540732502,6412780.780018,3828.427377715075844564
18258194,210,0,0.0099125,16.55401,0,89485.834540732502,6412764.226008,3828.437290215075844564
18258283,154,0,0.00099125,1.655396,0,89485.834540732502,6412762.570612,3828.438281465075844564
18258311,221,0,0.0892125,148.982167,0,89485.834540732502,6412613.588445,3828.527493965075844564
18258362,110,0,0.0205479344,34.313443,0,89485.834540732502,6412579.275002,3828.548041899475844564
18258386,196,605.601424,0,0,0.360447908955370031,89485.834540732502,6413184.876426,3828.187593990520474533
18258399,303,0,0.015,25.053319,0,89485.834540732502,6413159.823107,3828.202593990520474533
18258414,158,0,0.146104742524120705,244.017007,0,89485.834540732502,6412915.8061,3828.348698733044595238
18258414,332,0,0.037987245163263967,63.441393,0,89485.834540732502,6412852.364707,3828.386685978207859205
18258418,281,0,0.05263873,87.908334,0,89485.834540732502,6412764.456373,3828.439324708207859205
18258497,149,0,0.008,13.36004,0,89485.834540732502,6412751.096333,3828.447324708207859205
18258531,259,0,0.014630960815498193,24.433633,0,89485.834540732502,6412726.6627,3828.461955669023357398
18258546,201,37.472725,0,0,0.022304346896047017,89485.834540732502,6412764.135425,3828.439651322127310381
18258555,232,0,0.0032612125,5.446247,0,89485.834540732502,6412758.689178,3828.442912534627310381
18258558,293,0,0.08,133.59765,0,89485.834540732502,6412625.091528,3828.522912534627310381
18258604,115,3461.215007,0,0,2.059138185927015922,89485.834540732502,6416086.306535,3826.463774348700294459
18258605,128,6403.718551,0,0,3.80384543163166806,89485.834540732502,6422490.025086,3822.659928917068626399
18258608,199,3147.183004,0,0,1.866666878907375104,89485.834540732502,6425637.20809,3820.793262038161251295
18258612,210,3835.552532,0,0,2.272490358603306299,89485.834540732502,6429472.760622,3818.520771679557944996
18258615,235,47381.151666,0,0,27.851036224166331032,89485.834540732502,6476853.912288,3790.669735455391613964
18258616,56,49378.849903,0,0,28.59561067136203472,89485.834540732502,6526232.762191,3762.074124784029579244
18258616,336,0,3.67010222,6246.00683,0,89485.834540732502,6519986.755361,3765.744227004029579244
18258616,914,0,0.677367006875152888,1169.061112,0,89485.834540732502,6518817.694249,3766.421594010904732132
18258617,149,0,11.08785108,19076.980848,0,89485.834540732502,6499740.713401,3777.509445090904732132
18258617,341,0,5.083998925680689152,8709.810903,0,89485.834540732502,6491030.902498,3782.593444016585421284
18258620,29,23868.598089,0,0,13.816841902042911916,89485.834540732502,6514899.500587,3768.776602114542509368
18258621,79,0,7.321626783999999986,12594.174578,0,89485.834540732502,6502305.326009,3776.098228898542509354
18258621,156,0,1.7261,2962.015355,0,89485.834540732502,6499343.310654,3777.824328898542509354
18258622,57,11087.041861,0,0,6.414238824817414207,89485.834540732502,6510430.352515,3771.410090073725095147
18258622,183,0,1.705552284279593357,2924.101734,0,89485.834540732502,6507506.250781,3773.115642358004688504
18258623,96,0,1.705333308084178176,2931.050193,0,89485.834540732502,6504575.200588,3774.82097566608886668
18258623,216,0,1.642146592234204725,2819.314734,0,89485.834540732502,6501755.885854,3776.463122258323071405
18258632,70,0,0.999999999566631927,1716.034162,0,89485.834540732502,6500039.851692,3777.463122257889703332
18258637,315,1680,0,0,0.973143211369265921,89485.834540732502,6501719.851692,3776.489979046520437411
18258641,106,0,0.6,1029.716181,0,89485.834540732502,6500690.135511,3777.089979046520437411
18258662,356,3511.954163,0,0,2.033330640079339927,89485.834540732502,6504202.089674,3775.056648406441097484
18258679,53,5597.076304,0,0,3.236036331172461218,89485.834540732502,6509799.165978,3771.820612075268636266
18258691,65,6542.17723,0,0,3.775426112592234178,89485.834540732502,6516341.343208,3768.045185962676402088
18258731,320,0,0.1,172.413548,0,89485.834540732502,6516168.92966,3768.145185962676402088
18258777,412,145,0,0,0.083596639304585386,89485.834540732502,6516313.92966,3768.061589323371816702
18258783,224,0,0.0402710249318698,69.433206,0,89485.834540732502,6516244.496454,3768.101860348303686502
18258811,246,0,0.3,517.197811,0,89485.834540732502,6515727.298643,3768.401860348303686502
18258838,425,1697.669868,0,0,0.978655649598036638,89485.834540732502,6517424.968511,3767.423204698705649864
18258859,279,13880.990307,0,0,7.98293803013346,89485.834540732502,6531305.958818,3759.440266668572189864
18258868,168,0,0.15,259.804088,0,89485.834540732502,6531046.15473,3759.590266668572189864
18258870,171,0,2.716004654173797376,4700.616072,0,89485.834540732502,6526345.538658,3762.30627132274598724
18258880,10,0,8.52,14701.824583,0,89485.834540732502,6511643.714075,3770.82627132274598724
18258904,260,0,0.3,516.459264,0,89485.834540732502,6511127.254811,3771.12627132274598724
18258932,224,0,0.001,1.721393,0,89485.834540732502,6511125.533418,3771.12727132274598724
18258932,466,74.34375,0,0,0.04292890384194901,89485.834540732502,6511199.877168,3771.08434241890403823
18258940,85,495.625,0,0,0.286167707174718661,89485.834540732502,6511695.502168,3770.798174711729319569
18258940,104,0,0.149802497575910496,257.903838,0,89485.834540732502,6511437.59833,3770.947977209305230065
