block_time,block_number,tx_hash,index,amount0In,amount1In,amount0Out,amount1Out
2023-10-06 10:56:59.000 UTC,1.8291004e+07,0x1104a4ce9fe5fb5ec0cf4ef07a4741f15a4c22389e7bd0de19d0fa4cbeae5c87,260,24426571,0,0,14910134975796556
2023-10-06 10:57:47.000 UTC,1.8291008e+07,0x933fc21f49759e1d9f5ec77dfef48c45f4a27a94c99bc9a35bc9d4ea96a1fd29,291,193478532,0,0,118096480852761210
2023-10-06 10:59:59.000 UTC,1.8291019e+07,0xaab2b7770c3809478ad1c96b86bf71bd49cdb80bc68db01d4d81c03657436142,52,53460000,0,0,32629935181843153
2023-10-06 11:02:59.000 UTC,1.8291034e+07,0x5ffd58048e9adea188c63a0efa6828d94564d1a699c416979576c93d3064b45e,45,856135735,0,0,522477643469705511
2023-10-06 11:08:23.000 UTC,1.8291061e+07,0xb22d0b28522d8010a21fd9cc75642988f899b495d7f0eb0bae16fa2a0e74b99f,161,0,5000000000000000,8145042,0
2023-10-06 11:08:35.000 UTC,1.8291062e+07,0x151b0613ee0a0d7173bfe7fe26639407f8327243f219d74c80c28aaef82fb51b,112,950382984,0,0,579830745179704018
2023-10-06 11:08:47.000 UTC,1.8291063e+07,0x642d32631daf44e038ded06cfbdb2c3504012b41f62af37356a9d756a4af92d4,112,879652654,0,0,536523289451798892
2023-10-06 11:11:23.000 UTC,1.8291076e+07,0xf84ac4f15e55c3b4e8cecb3eac3497c3af081df0a41b7c72fb2c1237afe2f378,204,0,1310355376151915109,2135089134,0
2023-10-06 11:13:23.000 UTC,1.8291086e+07,0xd18ba569ae5018813f92c59bf765e85255ec914e97dde2cbe7873110285b34f6,282,0,305000000000000000,496759235,0
2023-10-06 11:13:35.000 UTC,1.8291087e+07,0xbf0018c5f641b055ca56c479d224730886d22ef67d7d3b570ffa4472e1ed1946,351,0,3000000000000000,4885768,0
2023-10-06 11:15:47.000 UTC,1.8291098e+07,0x0e06d6e0a6a6681befe2765dc76fbfeac112cea0d8effb2c7e69a7d7c3fabe73,159,24024256,0,0,14663151916083964
2023-10-06 11:24:47.000 UTC,1.8291142e+07,0x217ffbb10b6a74cf8fedc8ccb7bb0b54db902af60207ad9f99afa6d50a696a1c,264,0,118824206209625786,193518925,0
2023-10-06 11:24:35.000 UTC,1.8291141e+07,0xd5fe0de4b5aaec54f46b943e4900721baddb80983eec839e5a02b74542428c5e,91,125731460,0,0,76738111386735598
2023-10-06 11:29:59.000 UTC,1.8291168e+07,0x874a64e4715745dd95061fa67330b52a97a3fa693aa87f0e51a39ccf5f98fb7a,172,0,3000000000000000,4885692,0
2023-10-06 11:31:59.000 UTC,1.8291178e+07,0x5edffbcbf988b3397fe98e649bb23730d9db2479f782355d8d32293587ffd7f8,79,102691386,0,0,62677659030169509
2023-10-06 11:36:35.000 UTC,1.8291201e+07,0xec78ee7da4529a924249b735b56795d50ed2939151bd6c32e283dd101f0bdbf3,364,0,5000000000000000,8143067,0
2023-10-06 11:37:23.000 UTC,1.8291205e+07,0x47eaa5007c40427ea365633644e90821ce7c50558db059f8ad5327f101151b01,122,100000000,0,0,61033179793461089
2023-10-06 11:42:35.000 UTC,1.8291231e+07,0x6d50e66329e70eef76984a956630f74275598b7f7105cf571281f8250a38998e,93,0,3000000000000000,4885984,0
2023-10-06 11:43:47.000 UTC,1.8291237e+07,0x94f9d853f0a9026851b00a57c6d63fb89bb975b422ff14d4931a0afd4f9323ee,154,0,754327912654525482,1228305736,0
2023-10-06 11:49:11.000 UTC,1.8291264e+07,0x01375db9e84146dfa526453222ed5f43b337147bf9472f34bf976b9dd9de31cb,29,0,638143244575622473,1038744657,0
2023-10-06 11:51:47.000 UTC,1.8291277e+07,0xc4a564be86300baa0363d8e8b64127b845e16882ee0473c022dec938e61d2a4e,42,0,744229995640710766,1210997698,0
2023-10-06 11:54:23.000 UTC,1.829129e+07,0x5873872e54baba23c1783fdb0aea76e81efcdb194d440b7fd9e3e9ff5bfd48b1,144,99125000,0,0,60563907283544014
2023-10-06 11:54:35.000 UTC,1.8291291e+07,0xc84a8cafc4cbe1456dc25b368642216bd0cf9beafe9009af1d49b90b9e1740e6,200,9000000,0,0,5498772873188403
2023-10-06 11:55:59.000 UTC,1.8291298e+07,0xb933ccd32cf6e4aa7c7957772faf396e574769df7d10a2b04912bfb456e9fc1d,242,165000000,0,0,100808073988716225
2023-10-06 12:02:11.000 UTC,1.8291329e+07,0x5aa745445ae293b955aa43723738c7aed69a00a84a0147d96c77b00e50f7800c,206,0,10000000000000000,16270059,0
2023-10-06 12:10:35.000 UTC,1.8291371e+07,0x8cd9e263018de2a5943717a769a12eaab21fe6c459f78028278f279110522e4e,123,0,10000000000000000,16269975,0
2023-10-06 12:12:47.000 UTC,1.8291382e+07,0x7f5e6cb499568140ac58f1415a66f12b9645c955abdc1aee4fe156f1670682eb,306,16209079,0,0,9902885506255608
2023-10-06 12:13:59.000 UTC,1.8291388e+07,0x2438087c64a3c6c70401a803325d6d3d11ba641dbe3dc90e8e6016b7ab56bc75,106,999257370,0,0,610395537702611278
2023-10-06 12:13:59.000 UTC,1.8291388e+07,0x6968e63dc33bcf00aa27e9a96eb4d525cb9fdab33787dad4844d758895bbbd4c,146,750000000,0,0,458010528418912448
2023-10-06 12:19:11.000 UTC,1.8291414e+07,0xd78d2a867058835c3797bbba67b42dcdd1685791ddce5ff7804ac0f6d8393265,247,100000000,0,0,61059878988827944
2023-10-06 12:21:23.000 UTC,1.8291425e+07,0xf6d8b701708fc50460da23d85d8c54b5f596ff576e8fc15a78b2982e2b7c6e61,206,0,20000000000000000,32558845,0
2023-10-06 12:22:47.000 UTC,1.8291432e+07,0x1d79bbc579a2df699ce7ca08ec24daa19d61977b106b4ab977d9132f02a4a8d8,354,140000000,0,0,85481477610933854
2023-10-06 12:26:59.000 UTC,1.8291453e+07,0xd3cbe69873a62f86a36041fdc3bda11b46b9ec31be6523fbeecb82363ed1aa6a,52,99125000,0,0,60521657248585573
2023-10-06 12:30:59.000 UTC,1.8291473e+07,0x9201bddd3205b7171e4bb78e81b7cb5acdc53f76bbe592a87ef74908a338522d,284,0,477027224157806710,776532123,0
2023-10-06 12:32:59.000 UTC,1.8291483e+07,0x093bc6efe39efd1e2ff69d522f28d109ca9ff9d98dc33e2aa3e701a91cf3a859,182,776532123,0,0,474169703160901483
