blockNumber,logIndex,baseAmount,quoteAmount,price,liquidity
18259311,18,28.990168648745771955,-50000,1729.266097802906016700290252,3217254.672430892062
18259312,61,0.06,-103.444617,1729.263423668687999647507126,3217254.672430892062
18259337,232,0.209549233656994173,-361.277752,1729.254084337748206810129069,3217254.672430892062
18259339,69,0.016549769008629494,-28.532893,1729.253346739754961371922698,3217254.672430892062
18259340,175,7.742754538047233314,-13347.68484,1728.908315716074951482168578,3217254.672430892062
18259343,358,-0.100176483154129614,173.717331,1728.912792530834482784841232,3217254.672430892062
18259351,245,0.019043267975990423,-32.825369,1728.911944052681702293914303,3217254.672430892062
18259379,199,0.3,-517.115563,1728.898577550854004325408055,3217254.672430892062
18259386,17,23.97032699689048064,-41305.179738,1727.831080272108380063028096,3217254.672430892062
18259387,17,32.297544723778023424,-55614.150047,1726.394299697526680478947854,3217247.990860588129
18259494,17,24.077592319232475136,-41429.903582,1725.327011982701062694257412,3225263.983054619423
18259495,30,15.12512354834245348,-26012.445069,1724.657066519381373671061125,3225263.983054619423
18259497,268,-0.018878390792954453,32.656729,1724.657904982545212851395163,3225263.983054619423
18259540,139,0.150958255079417561,-259.56979,1724.651220467009960064768896,3225263.983054619423
18259625,257,0.09,-154.752775,1724.647235235421028921548081,3225263.983054619423
18259644,723,0.9,-1547.508084,1724.60738367925121734438571,3225263.983054619423
18259756,17,-0.360497896390924421,623.590993,1724.623394214433368782613636,3225263.983054619423
18259763,296,0.02534036,-43.571455,1724.62227216015739014867683,3225263.983054619423
18259799,260,-0.080538930872346276,139.31733,1724.625849105057081310483825,3225263.983054619423
18259831,1040,0.008,-13.755614,1724.625494869506709983214356,3225263.983054619423
18259853,284,0.007,-12.03616,1724.625184913489663291478658,3225263.983054619423
18259915,295,1,-1719.429236,1724.580906341086334955947995,3225263.983054619423
18259941,211,-0.053059875676057438,91.781456,1724.583262783126977457685259,3225263.983054619423
18259956,106,0.241993740341442304,-416.085046,1724.572547880071115443163659,3225263.983054619423
18260010,207,-0.162442160755359244,280.986838,1724.579762061365663900700792,3225263.983054619423
18260012,158,0.12,-206.328404,1724.574448752557348888471185,3225263.983054619423
18260024,237,0.23919064325604686,-411.263302,1724.563858044544305911717477,3225263.983054619423
18260120,108,-0.245758506005858174,425.102886,1724.574760921626130800605177,3228631.039226586974
18260146,82,1.103339999999999999,-1897.082936,1724.572936498904357837147753,86363799.217920952927
18260169,239,-0.051779789440283196,89.566784,1724.575233676868844680599818,3228631.039226586974
18260170,14,1.258848645537229724,-2164.464953,1724.573152315646950362561041,86372210.872593111171
18260187,54,1.247270848803635011,-2144.555507,1724.571089607730990977914074,86351568.893096746441
18260187,80,-3.314455024664492757,5733.457381,1724.718142351861095557628799,3228631.039226586974
18260195,145,0.626235580892515822,-1076.83098,1724.690440012733440273557619,3228631.039226586974
18260243,23,-84.896339022844994241,147021.033957,1728.463369717352975596699885,3228637.720796890907
18260260,28,0.45,-775.47061,1728.443398485287761221883597,3228637.720796890907
18260274,171,0.03,-51.697722,1728.442067082123652757989119,3228637.720796890907
18260332,256,0.01,-17.232565,1728.44162328141080556453416,3228637.720796890907
18260343,498,0.204,-351.543364,1728.432569784178690208684181,3228637.720796890907
18260354,91,1.014498190442625076,-1748.20847,1728.387547524159828917577752,3228637.720796890907
18260362,336,0.183105851540693536,-315.527698,1728.379421684984796425498777,3228637.720796890907
18260458,196,0.215262994739476904,-370.938936,1728.369868855065647248717701,3228637.720796890907
18260469,7,43.13959999999999998,-74336.279557,1728.313060306348944866053131,108800752.00202806498
18260557,100,1.108,-1909.198801,1728.263893732072888926857651,3228637.720796890907
18260606,166,1.098259547109710229,-1892.361394,1728.215161452657949822350944,3228637.720796890907
