blockNumber,amount0In,amount1In,amount0Out,amount1Out
18259240,250000000.0,0.0,0.0,1.4464903425653117e17
18259267,20000000.0,0.0,0.0,1.1571442524216878e16
18259269,2000000000.0,0.0,0.0,1.1567860916730084e18
18259272,27653000.0,0.0,0.0,1.5989318989150212e16
18259371,51776162.0,0.0,0.0,2.993727567872308e16
18259408,12448082.0,0.0,0.0,7197481853132030.0
18259521,0.0,2.905726605995e16,49953327.0,0.0
18259521,0.0,3.1030902622774836e16,53345424.0,0.0
18259658,527907424.0,0.0,0.0,3.052205417571798e17
18259659,87000000.0,0.0,0.0,5.029608943414398e16
18259725,2500000000.0,0.0,0.0,1.4447172429443005e18
18259736,0.0,1.9825e16,34113415.0,0.0
18259785,0.0,8531091097349912.0,14679569.0,0.0
18259794,0.0,9912500000000000.0,17056496.0,0.0
18259804,100245848.0,0.0,0.0,5.790879921836369e16
18259809,0.0,2.228191642466096e16,38341475.0,0.0
18259814,0.0,1e16,17207293.0,0.0
18259827,0.0,750000000000000.0,1290543.0,0.0
18259840,100000000.0,0.0,0.0,5.776601676250622e16
18259918,1582852.0,0.0,0.0,914336284697581.0
18260021,0.0,2.7351602123190044e16,47065687.0,0.0
18260061,0.0,1000000000000000.0,1720752.0,0.0
18260086,300000000.0,0.0,0.0,1.7328994362787834e17
18260175,0.0,1.9236961518051972e16,33104916.0,0.0
18260243,4640734856.0,0.0,0.0,2.678639658922199e18
18260270,0.0,5214747109032551.0,8986787.0,0.0
18260288,0.0,3.63535540155912e16,62648880.0,0.0
18260334,405874535.0,0.0,0.0,2.340954091413602e17
18260440,0.0,3e16,51705183.0,0.0
18260537,138814333.0,0.0,0.0,8.00582376712354e16
18260550,0.0,7.999095754392982e17,1378405061.0,0.0
18260634,8889310.0,0.0,0.0,5128778949703891.0
18260653,49562500.0,0.0,0.0,2.859533884276755e16
18260670,250000000.0,0.0,0.0,1.442321672222262e17
18260697,0.0,600000000000000.0,1033798.0,0.0
18260749,15860000.0,0.0,0.0,9149718229132076.0
18260767,58679906.0,0.0,0.0,3.3852362962361364e16
18260799,3479090746.0,0.0,0.0,2.0059968074217126e18
18260803,0.0,3.66897126396101e17,632790370.0,0.0
18260808,0.0,2.1226324996183373e18,3658505956.0,0.0
18260826,0.0,9.65081347779686e18,16582181537.0,0.0
18260836,0.0,1.4775643478316992e17,253219324.0,0.0
18260848,9912500.0,0.0,0.0,5749623304446585.0
18260920,0.0,9.546012495834632e17,1635488299.0,0.0
18260985,0.0,2.03e18,3475196561.0,0.0
18261013,991250000.0,0.0,0.0,5.757808305875757e17
18261020,22489476.0,0.0,0.0,1.306127360888566e16
18261032,440904537.0,0.0,0.0,2.5604709387875526e17
18261040,3002867.0,0.0,0.0,1743739833638114.0
18261043,247461098.0,0.0,0.0,1.4369306962794906e17
18261047,500000000.0,0.0,0.0,2.903013136529343e17
18261059,650000000.0,0.0,0.0,3.7732499418733376e17
18261071,19940000.0,0.0,0.0,1.1573975877542008e16
18261074,70000000.0,0.0,0.0,4.063024662697879e16
18261096,19291386.0,0.0,0.0,1.1197185735488576e16
18261097,499211970.0,0.0,0.0,2.8973160358975565e17
18261111,419248078.0,0.0,0.0,2.4328796756358243e17
18261128,100000000.0,0.0,0.0,5.802496023121907e16
18261131,49900810.0,0.0,0.0,2.8954257621700504e16
18261133,2000000000.0,0.0,0.0,1.1601074075975242e18
18261166,501906540.0,0.0,0.0,2.910207223091409e17
18261189,41311400.0,0.0,0.0,2.3951607931965804e16
18261189,2000000000.0,0.0,0.0,1.15920100618431e18
18261207,1605000000.0,0.0,0.0,9.297436972589248e17
18261225,228000000.0,0.0,0.0,1.3203851990590256e17
18261235,938300000.0,0.0,0.0,5.432876173214413e17
18261250,0.0,1.1520669860635304e17,197801425.0,0.0
18261263,0.0,1.209116753998518e18,2075238676.0,0.0
18261293,500000000.0,0.0,0.0,2.8964513766927885e17
18261309,74753244.0,0.0,0.0,4.33e16
18261323,199400000.0,0.0,0.0,1.1549541308394149e17
18261348,0.0,1.2e16,20594152.0,0.0
18261351,111095122.0,0.0,0.0,6.434526728522649e16
18261352,495625000.0,0.0,0.0,2.8703469564040877e17
18261368,1486875000.0,0.0,0.0,8.608421806695692e17
18261368,1000000000.0,0.0,0.0,5.787396041318075e17
18261389,10217191048.0,0.0,0.0,5.902939525198793e18
18261420,0.0,6.392311997799313e17,1101335625.0,0.0
18261474,0.0,7e16,120580776.0,0.0
18261483,466499884.0,0.0,0.0,2.6917757290201136e17
18261576,40000000.0,0.0,0.0,2.307881797491576e16
18261603,46100000.0,0.0,0.0,2.6597986713210228e16
18261604,702511627.0,0.0,0.0,4.052766553345479e17
18261615,3644923379.0,0.0,0.0,2.101343345743164e18
18261670,63314719.0,0.0,0.0,3.648098977309352e16
18261686,5189109148.0,0.0,0.0,2.98748358592789e18
18261691,6887234654.0,0.0,0.0,3.9578156468729216e18
18261732,0.0,5722147742917073.0,9908235.0,0.0
18261758,77549401.0,0.0,0.0,4.451711865579586e16
18261786,1208157347.0,0.0,0.0,6.934048027064317e17
18261796,277060438.0,0.0,0.0,1.589787798400307e17
18261866,378483770.0,0.0,0.0,2.171542806851267e17
18261877,0.0,2e16,34651499.0,0.0
18261881,1000000000.0,0.0,0.0,5.736332361240495e17
18261893,0.0,1e17,173304950.0,0.0
18261915,0.0,3.3454383624642035e17,579714159.0,0.0
18261917,0.0,4.5e17,779619875.0,0.0
18261917,0.0,2.9997e18,5192193439.0,0.0
18261933,0.0,6.134565248874134e16,106097065.0,0.0
18262026,1800000000.0,0.0,0.0,1.0342628335422981e18
18262041,0.0,2.039714823771458e17,352937362.0,0.0
18262055,0.0,2e16,34604479.0,0.0
18262059,0.0,4.067060456285802e17,703612972.0,0.0
18262063,0.0,1.8040990637649088e17,312065582.0,0.0
18262077,0.0,917302750000000.0,1586635.0,0.0
18262091,0.0,3.8e16,65726979.0,0.0
18262094,0.0,2.6522250722849616e17,458707190.0,0.0
18262109,0.0,1e16,17293918.0,0.0
18262127,0.0,1.028340644528998e16,17783943.0,0.0
18262197,951562856.0,0.0,0.0,5.468582773591531e17
18262217,0.0,2000000000000000.0,3459760.0,0.0
18262224,0.0,1.1916e16,20613179.0,0.0
18262236,0.0,6.309328289433333e16,109141264.0,0.0
18262253,0.0,3.2921385633767896e16,56947267.0,0.0
18262284,0.0,7.919188161897879e17,1369558248.0,0.0
18262308,0.0,1.6e16,27664739.0,0.0
18262347,0.0,8.213580351279523e17,1419850950.0,0.0
18262350,23910735.0,0.0,0.0,1.3752010529609312e16
18262356,30000000.0,0.0,0.0,1.7254045625070284e16
18262373,0.0,1.7732388441789776e16,30646989.0,0.0
18262447,0.0,2.3299510908868438e17,402660047.0,0.0
18262474,0.0,3.723979298256742e17,643471434.0,0.0
18262561,0.0,2.2122793716871866e17,382202542.0,0.0
