block_time,tx_hash,reserve0,reserve1
2023-10-08 10:43:09.000 UTC,0x97f5f43db77d156b72caccedeefb744ac7d1b824ed150b3435d814cf67b5f4df,421.68363062889364,686660.470746
2023-10-08 10:45:21.000 UTC,0x081a5e515cffe3d734e7b191265b5c94a3d20312e40541db26edbc43975897b2,421.95683493539235,686217.211745
2023-10-08 10:46:15.000 UTC,0x3ab26267a7743d61d551a66ee26755c4c1066ccc3a1ff1811d74b7e1c7236285,421.9557123715186,686219.042839
2023-10-08 10:46:15.000 UTC,0x3ab26267a7743d61d551a66ee26755c4c1066ccc3a1ff1811d74b7e1c7236285,421.95309315181004,686223.315273
2023-10-08 10:46:15.000 UTC,0x3ab26267a7743d61d551a66ee26755c4c1066ccc3a1ff1811d74b7e1c7236285,421.95122236402636,686226.366908
2023-10-08 10:46:15.000 UTC,0x3ab26267a7743d61d551a66ee26755c4c1066ccc3a1ff1811d74b7e1c7236285,421.94935164557745,686229.418457
2023-10-08 10:47:10.000 UTC,0x98c9755503ce054545cdc4b40989b49dd4001ea50d6e301e2b5ce5c300332f59,422.1964315861143,685829.023884
2023-10-08 10:48:59.000 UTC,0x84f11e8507551ece32c962c86c500e5a67d91b366067b21ea1bc4c78c86844e5,422.3200860454272,685628.816798
2023-10-08 10:56:48.000 UTC,0xff7807dd8f7c20276c3a47ff44887e36dc0a8c8c0c54b0c5d3c9b811f0e6c752,422.3176152322595,685632.840211
2023-10-08 10:56:48.000 UTC,0xff7807dd8f7c20276c3a47ff44887e36dc0a8c8c0c54b0c5d3c9b811f0e6c752,422.3118504712625,685642.227593
2023-10-08 10:56:48.000 UTC,0xff7807dd8f7c20276c3a47ff44887e36dc0a8c8c0c54b0c5d3c9b811f0e6c752,422.27480697889746,685702.555624
2023-10-08 10:57:16.000 UTC,0x2f9c2cd2a09a3c221e6807f8a22f9ec5871cad20a2d41e256ec8777320a870ee,422.2728863773602,685699.436894
2023-10-08 11:00:02.000 UTC,0xbac1ac675beaf22bb4eaf17f48b0aaf2690e0dcb896cfe15cadf51ed850bb2e0,422.2944936512162,685664.457396
2023-10-08 11:00:04.000 UTC,0xb79db14475f0925c4923b38d1fe4feffd417a328a7bd1d49d0b3e8ab342aa1b0,422.36086269978915,685557.036462
2023-10-08 11:02:05.000 UTC,0x2ffe20ac69ac4563f1d3643b983a36088725007777947161920f652ccb719c62,422.3613626997892,685556.227321
2023-10-08 11:09:04.000 UTC,0x257b235c240ce819da3e5fbd2640b1f266b350405a532725f4cafaa674d67212,422.3613617858039,685556.228809
2023-10-08 11:09:04.000 UTC,0x257b235c240ce819da3e5fbd2640b1f266b350405a532725f4cafaa674d67212,422.36135965194325,685556.232283
2023-10-08 11:09:56.000 UTC,0x26066d6631f727d56e9a3039cdadd7757f6e8ace4f8e4774113dee2a45257f0b,422.3613534186622,685556.242431
2023-10-08 11:09:56.000 UTC,0x26066d6631f727d56e9a3039cdadd7757f6e8ace4f8e4774113dee2a45257f0b,422.36133887413575,685556.26611
2023-10-08 11:09:56.000 UTC,0x26066d6631f727d56e9a3039cdadd7757f6e8ace4f8e4774113dee2a45257f0b,422.36125519660004,685556.40234
2023-10-10 09:45:26.000 UTC,0xb5a0b21bb7c0a04e1adfbbaf565658e5e666c5a4b8c67f9ae2d1bbeef6938734,421.3103991169143,670661.529122
2023-10-10 09:48:02.000 UTC,0xe307fda979e60b513502d32b9d047e634ed09c3aec8261cb3a926eea2ad62c3e,421.64939539693313,670123.949187
2023-10-10 10:13:02.000 UTC,0x6219a106b69fd01eb608ec475a96572f668f462da8895a4a8d01c38f645bd131,421.6479257062396,670126.291991
2023-10-10 10:13:02.000 UTC,0x6219a106b69fd01eb608ec475a96572f668f462da8895a4a8d01c38f645bd131,421.64939539693313,670128.634743
2023-10-10 10:15:30.000 UTC,0xf9d56c8af490b88207e4179e78967ec100679e47ac71419eca58e2ef17f3fd52,421.7116782342507,670029.959936
2023-10-10 10:31:52.000 UTC,0x788cbee581f5eb79905d4519cec973a12796b20c1778cb142654f56188df09ee,421.7116813523665,670029.96489
2023-10-10 10:32:30.000 UTC,0xa314f0f6b01385cfa1ad803d94e4053ea21a067c46c8635d13194f4beba2183f,421.71168447048234,670029.969844
2023-10-10 10:42:03.000 UTC,0x619aefec8d7767fc697cbc98824e776871f12fd072123eefa1a545894ed7b307,421.7116813486495,670029.974819
2023-10-10 10:45:36.000 UTC,0x41230f57e9ec6803ef40cfd8a36f85e473622a4dd8a1be7ee20249be76660975,421.7116782268167,670029.979794
2023-10-10 10:48:45.000 UTC,0xf70e09b241fa7a46a3f54448f006ad4b6b2bde380c5d04ff75acfde2fa3ca2e8,421.71167666621403,670029.982281
2023-10-10 10:48:45.000 UTC,0xf70e09b241fa7a46a3f54448f006ad4b6b2bde380c5d04ff75acfde2fa3ca2e8,421.7116751056114,670029.984768
2023-10-10 10:50:07.000 UTC,0x3f8b1e58582db20d1b9519d39dcb2e3f3e38a0047b50faa35db9e15d76162540,421.8316751056114,669839.950543
2023-10-10 10:50:44.000 UTC,0xf4f5c3fd73ef536884871078a3eedbc9355bac6c120e42aae12f466a7d2ea84c,421.8316735441219,669839.95303
